"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"lor[6,17]",-0.024194583545928,1.47783877082839,-3.04979987935617,-0.949484742808996,-0.0249403722355665,0.923319408462481,2.80755718172422,1.00159412039334,1800
"lor[7,17]",-0.518843395991838,1.62220436175497,-3.65446176191393,-1.59568327832994,-0.499762742669494,0.494292811675655,2.72250123351954,1.0010056253493,3000
"lor[8,17]",-0.16682440844301,1.52815160535317,-3.27661843033753,-1.14903453917886,-0.133294125220737,0.813076664413486,2.8416497902718,1.00144759571696,2100
"lor[9,17]",-0.347087302141453,1.53158927230865,-3.32002812115313,-1.31802858336608,-0.363042686640099,0.630553590620532,2.64516001984601,1.00261566067137,1400
"lor[10,17]",-0.322787487220521,1.25117255314514,-2.7590758765731,-1.11732156170932,-0.316042518790826,0.456109942970775,2.10485221610044,1.00106697660689,3000
"lor[11,17]",-0.345417513263461,1.58970921848858,-3.54635969800528,-1.33264466455527,-0.406311072652657,0.630501699065779,2.89078156629009,1.00064837373465,3000
"lor[12,17]",-0.974305880108483,1.27460614335332,-3.5805265947504,-1.74549985758383,-1.00201141551301,-0.177427412826329,1.64855613900229,1.00119259623041,2900
"lor[13,17]",-1.1871941494326,1.69146517952604,-4.51847681472775,-2.31334122602968,-1.22006625286162,-0.0953164855859844,2.16015809472265,1.00146564254166,2100
"lor[14,17]",1.51632916546729,3.06625286756868,-4.41483474891046,-0.443940415350515,1.42513335289551,3.45322094009531,7.90488014507564,1.00134230674474,2400
"lor[15,17]",-0.079243877263162,1.9139753775523,-3.78428591703756,-1.05130910361214,-0.0627228711190261,0.916330856632743,3.64627854045905,1.00138579092023,2300
"lor[16,17]",-0.62801928732257,1.79686568794808,-4.00311053587892,-1.63290498882591,-0.628432203047799,0.355938245170028,3.03404656674974,1.00205480850566,1800
"lor[1,18]",-1.75802864829012,1.12317286637817,-3.94463522323471,-2.46691093991948,-1.77146709205732,-1.02108505446194,0.409813949389932,1.00051874846888,3000
"lor[2,18]",-1.14052308563693,1.53695832848697,-4.32017137090398,-2.11415927261871,-1.10938438924476,-0.127485279867834,1.78838068519738,1.00118312673321,2900
